SETID,LOCATION,EFFDT,EFF_STATUS,DESCR
IND,1024,01-01-1900 00:00:00,A,DELHI - KRISHNA NAGAR_BR
IND,1025,01-01-1900 00:00:00,A,FARIDABAD - TIKONA PARK_BR
IND,1026,01-01-1900 00:00:00,A,MUMBAI - KHAR (W) SV ROAD_BR
IND,1029,01-01-1900 00:00:00,A,KOCHI - PALARIVATTOM_BR
IND,1034,01-01-1900 00:00:00,A,DHARMAVARAM -RLY STATION RD_BR
IND,1042,01-01-1900 00:00:00,A,BHOPAL - SHAHPURA_BR
IND,1043,01-01-1900 00:00:00,A,MUMBAI - COLABA_BR
IND,1044,01-01-1900 00:00:00,A,MUMBAI - ANDHERI (E) MAROL_BR
IND,1047,01-01-1900 00:00:00,A,LUCKNOW - CHOWK_BR
IND,AURANG,01-01-1900 00:00:00,A,AURANGABAD - ADALAT ROAD_RPC
IND,JODH,01-01-1900 00:00:00,A,JODHPUR - JALJOG CIRCLE_RO
IND,KAN,01-01-1900 00:00:00,A,KANPUR - THE MALL_RO
IND,SALEM,01-01-1900 00:00:00,A,SALEM - BENGALURU ROAD_RAPG
IND,SANGLI,01-01-1900 00:00:00,A,SANGLI - RAJWADA CHOWK - RO
IND,SNS,01-01-1900 00:00:00,A,SANGLI - MARKET YARD_RAPG
IND,SURAT-VSHW,01-01-1900 00:00:00,A,SURAT - VISHWAKARMA TOWER_RAPG
IND,6500,01-01-1900 00:00:00,A,TERDAL - SUBHASH ROAD_BR
IND,6501,01-01-1900 00:00:00,A,KHURD - MAIN ROAD_BR
IND,6502,01-01-1900 00:00:00,A,NIPANI - ASHOK NAGAR_BR
IND,6505,01-01-1900 00:00:00,A,ATHANI - JAIN PETH_BR
IND,6506,01-01-1900 00:00:00,A,BIJAPUR-RAM MANDIR RD_BR
IND,6507,01-01-1900 00:00:00,A,ILKAL - NR BUS STAND_BR
IND,6508,01-01-1900 00:00:00,A,TIKOTA - MAIN ROAD_BR
IND,6514,01-01-1900 00:00:00,A,CHINCHALI - MAIN ROAD_BR
IND,6515,01-01-1900 00:00:00,A,JAMKHANDI - COURT ROAD_BR
IND,6516,01-01-1900 00:00:00,A,GALATGA - MAIN ROAD_BR
IND,6518,01-01-1900 00:00:00,A,EXAMBA - M.G.ROAD_BR
IND,KOL-AJC,01-01-1900 00:00:00,A,KOLKATA - AJC BOSE RD. (ASSET)
IND,MUM-LAXMI,01-01-1900 00:00:00,A,MUMBAI - LAXMI TOWER - FGARG
IND,MUM-LP,01-01-1900 00:00:00,A,MUMBAI - LOWER PAREL - RPC
IND,MUM-MAHAPE,01-01-1900 00:00:00,A,NAVI MUMBAI - MAHAPE MIDC
IND,MUM-MIDC,01-01-1900 00:00:00,A,MUMBAI - ANDHERI (EAST)  MIDC
IND,MUM-MLX,01-01-1900 00:00:00,A,ZENITH HOUSE_MAHALAXMI_MUMBAI
IND,MUM-PARSI,01-01-1900 00:00:00,A,MUMBAI-ANDH(E)-PARSI PANCHAYAT
IND,MYS,01-01-1900 00:00:00,A,MYSORE - RAMAVILAS ROAD_RAPG
IND,NASHIK,01-01-1900 00:00:00,A,NASHIK - SHARANPUR ROAD_RAPG
IND,6074,01-01-1900 00:00:00,A,KODUMUDI - BYE PASS ROAD_BR
IND,6076,01-01-1900 00:00:00,A,KONERIRAJAPURAM -KUMBAKONAM_BR
IND,6077,01-01-1900 00:00:00,A,KOTHAMANGALAM
IND,6078,01-01-1900 00:00:00,A,KOTTAIYUR - MARKET STREET_BR
IND,6081,01-01-1900 00:00:00,A,KUMBAKONAM - AYEKULAM ROAD_BR
IND,6082,01-01-1900 00:00:00,A,KOPPANAPATTI - PUDHOORANI_BR
IND,6083,01-01-1900 00:00:00,A,KOMARAKSHI - MAIN ROAD_BR
IND,6085,01-01-1900 00:00:00,A,MURAIYUR - MAIN ROAD_BR
IND,6086,01-01-1900 00:00:00,A,MELASIVAPURI - MAIN ROAD_BR
IND,6087,01-01-1900 00:00:00,A,MANNARGUDI - MAIN BAZAAR_BR
IND,6088,01-01-1900 00:00:00,A,MAYILADUTHURAI - BAWA COMPX_BR
IND,6089,01-01-1900 00:00:00,A,MAHIBALANPATTI - MAIN ROAD_BR
IND,6090,01-01-1900 00:00:00,A,MELAPAVOOR - EAST STREET_BR
IND,6091,01-01-1900 00:00:00,A,MELUR - MADURAI-TRICHY_BR
IND,6092,01-01-1900 00:00:00,A,MUTHUPET - OLD POST OFF. RD_BR
IND,6094,01-01-1900 00:00:00,A,NAGAPATTINAM - SOUTH STREET_BR
IND,6095,01-01-1900 00:00:00,A,NAGERCOIL - KOTTAR_BR
IND,6098,01-01-1900 00:00:00,A,NEYVELLI - MAIN BAZAR_BR
IND,6099,01-01-1900 00:00:00,A,NEMATHANPATTI -KONAPET ROAD_BR
IND,6100,01-01-1900 00:00:00,A,OSIRUVAYAL - AMMAN KOIL RD_BR
IND,6102,01-01-1900 00:00:00,A,PALAGAPURI - BAZAAR STREET_BR
IND,6103,01-01-1900 00:00:00,A,PAGANERI - ALM STREET_BR
IND,6106,01-01-1900 00:00:00,A,PANAYAPATTI - MAIN ROAD_BR
IND,6107,01-01-1900 00:00:00,A,PARAMAKUDI - VASIYAR ROAD_BR
IND,6110,01-01-1900 00:00:00,A,PENNADAM - MAIN ROAD_BR
IND,6111,01-01-1900 00:00:00,A,PERALAM - SOUTH STREET_BR
IND,6113,01-01-1900 00:00:00,A,PONNAMARAVATHY - ANNA SALAI_BR
IND,6114,01-01-1900 00:00:00,A,PUDUKOTTAI - THIRUMAYAM RD_BR
IND,6116,01-01-1900 00:00:00,A,RAMANATHAPURAM - ARANMANAI_BR
IND,6117,01-01-1900 00:00:00,A,RANGIEM - KOIL STREET_BR
IND,6118,01-01-1900 00:00:00,A,RAYAVARAM - SOUTH STREET_BR
IND,6121,01-01-1900 00:00:00,A,MADURAI - SAMAYANALLUR_BR
IND,DELHI,01-01-1900 00:00:00,A,NEW DELHI - VIDEOCON TOWER
IND,DEL-PITAM,01-01-1900 00:00:00,A,NEW DELHI - PITAMPURA_HFC
IND,DEVIV,01-01-1900 00:00:00,A,DEVIV
IND,ERODE,01-01-1900 00:00:00,A,ERODE-PERIYAR NAGAR (RAPG)
IND,GUR,01-01-1900 00:00:00,A,GURGAON - GLOBAL BUSS. PARK_RO
IND,GUW-SHANTI,01-01-1900 00:00:00,A,GUWAHATI - FANCY BAZAR_RPC
IND,HOSUR,01-01-1900 00:00:00,A,HOSUR - OLD BANGLORE RD_RAPG
IND,HYD-JVL,01-01-1900 00:00:00,A,HYDERABAD - JVL TOWER_RAPG
IND,HYD-MADHA,01-01-1900 00:00:00,A,HYDERABAD - MADHAPUR-CSPB
IND,6139,01-01-1900 00:00:00,A,TUTICORIN - VICTORIA ROAD_BR
IND,HYD-BANJ,01-01-1900 00:00:00,A,HYDERABAD - BANJARA HILLS-CSPB
IND,JAI,01-01-1900 00:00:00,A,JAIPUR
IND,JAI-UPAN,01-01-1900 00:00:00,A,JAIPUR - SHREEJEE TOWER_RAPG
IND,JAMSHED,01-01-1900 00:00:00,A,JAMSHEDPUR - ADITYAPUR_RPC
IND,63,01-01-1900 00:00:00,A,BOISAR - TARAPUR ROAD_BR
IND,BANG-COMMI,01-01-1900 00:00:00,A,BENGALURU -COMMISSIARIAT RD_RO
IND,BHO,01-01-1900 00:00:00,A,BHOPAL - M. P. NAGAR_RO
IND,BHUB,01-01-1900 00:00:00,A,BHUBANESHWAR - OCCF BLDG_RPC
IND,CHAND,01-01-1900 00:00:00,A,CHANDIGARH - MADHYA MARG_RO
IND,CHEN,01-01-1900 00:00:00,A,CHENNAI - CENOTAPH ROAD_RO
IND,CHEN-RMAG,01-01-1900 00:00:00,A,CHENNAI - ANNA SALAI_RPC
IND,COIM-CHER,01-01-1900 00:00:00,A,COIMBATORE - RAMNAGAR
IND,CSBB_CORP,01-01-1900 00:00:00,A,CSBB_CORP
IND,CSBBCORP,01-01-1900 00:00:00,A,CSBBCORP
IND,6124,01-01-1900 00:00:00,A,SIVAGANGAI - GANDHI ROAD_BR
IND,6125,01-01-1900 00:00:00,A,TRICHY - SRIRANGAM_BR
IND,6127,01-01-1900 00:00:00,A,SOKKANATHAPURAM - NADU ROAD_BR
IND,6128,01-01-1900 00:00:00,A,TANJORE - TRICHY ROAD_BR
IND,6129,01-01-1900 00:00:00,A,TENKASI - MATTAPPA STREET_BR
IND,6131,01-01-1900 00:00:00,A,TINDIVANAM - DURAISAMY RD_BR
IND,6132,01-01-1900 00:00:00,A,TRICHY MAIN - BOULEWARD RD_BR
IND,6135,01-01-1900 00:00:00,A,TIRUNELVELI - SINDUPOONDURA_BR
IND,6140,01-01-1900 00:00:00,A,VADAKKANKULAM - RADHAPURAM RD.
IND,6146,01-01-1900 00:00:00,A,VEERAPANDIAPATTINAM_BR
IND,PUNE-SUMA,01-01-1900 00:00:00,A,PUNE - BHANDARKAR ROAD_DSMG
IND,RHCAL,01-01-1900 00:00:00,A,KOLKATA-RO-GURUSADAY RD
IND,RHKOCHI,01-01-1900 00:00:00,A,KOCHI - EDAPALLY_ZO
IND,RHLUCKNOW,01-01-1900 00:00:00,A,LUCKNOW - HAZRATGANJ_RO
IND,6435,01-01-1900 00:00:00,A,WARANDH - DR. SHAM BLDG_BR
IND,6538,01-01-1900 00:00:00,A,MADHAV NAGAR - MAIN ROAD_BR
IND,6540,01-01-1900 00:00:00,A,MIRAJ - GANDHI CHOWK
IND,6542,01-01-1900 00:00:00,A,SANGLIWADI  - PAWAR BLDG_BR
IND,676,01-01-1900 00:00:00,A,RAJAMPET - STATION ROAD_BR
IND,AHMD-JMC,01-01-1900 00:00:00,A,AHMEDABAD - JMC AMBAWADI_RO
IND,AHMD-SAKAR,01-01-1900 00:00:00,A,AHMEDABAD - SAKAR ASHRAM RD_RO
IND,AMRIT,01-01-1900 00:00:00,A,AMRITSAR - SCO 22_RPC
IND,751,01-01-1900 00:00:00,A,ADOOR - SANKARATHIL COMPLEX_BR
IND,1,01-01-1900 00:00:00,A,CHENNAI - CENOTAPH RD_BR
IND,2,01-01-1900 00:00:00,A,BENGALURU - COMMISSARIAT RD_BR
IND,3,01-01-1900 00:00:00,A,VADODARA MAIN_BR
IND,4,01-01-1900 00:00:00,A,MUMBAI - NARIMAN POINT_BR
IND,9,01-01-1900 00:00:00,A,CHENNAI - NUNGAMBAKKAM_BR
IND,10,01-01-1900 00:00:00,A,KOCHI - M.G.ROAD_BR
IND,12,01-01-1900 00:00:00,A,JAIPUR - C-SCHEME_BR
IND,14,01-01-1900 00:00:00,A,MANGALORE - RAO ROAD_BR
IND,16,01-01-1900 00:00:00,A,COIMBATORE - TRICHY ROAD_BR
IND,17,01-01-1900 00:00:00,A,LUDHIANA - F G MARKET_BR
IND,18,01-01-1900 00:00:00,A,MUMBAI - BORIVALI (W)_BR
IND,20,01-01-1900 00:00:00,A,MUMBAI - POWAI HIRANANDANI_BR
IND,23,01-01-1900 00:00:00,A,GOA - MARGAO_BR
IND,24,01-01-1900 00:00:00,A,AHMEDABAD - JMC HOUSE_BR
IND,26,01-01-1900 00:00:00,A,MUMBAI - GHATKOPAR (E)_BR
IND,28,01-01-1900 00:00:00,A,MUMBAI - BHAYANDER (W)_BR
IND,29,01-01-1900 00:00:00,A,NEW DELHI - GREATER KAILASH_BR
IND,30,01-01-1900 00:00:00,A,GOA - MAPUSA_BR
IND,31,01-01-1900 00:00:00,A,NOIDA - SECTOR 18_BR
IND,33,01-01-1900 00:00:00,A,COIMBATORE - PERIANAICKENPALAY
IND,613,01-01-1900 00:00:00,A,DAVENGERE - PB ROAD_BR
IND,615,01-01-1900 00:00:00,A,WASHIM - MAIN ROAD_BR
IND,617,01-01-1900 00:00:00,A,ADILABAD - BUS STAND_BR
IND,619,01-01-1900 00:00:00,A,SILCHAR - HOSPITAL ROAD_BR
IND,620,01-01-1900 00:00:00,A,KARIMGANJ - MAIN ROAD_BR
IND,622,01-01-1900 00:00:00,A,ARRAH - APPORVA TOWER_BR
IND,623,01-01-1900 00:00:00,A,DURG - STATION ROAD_BR
IND,626,01-01-1900 00:00:00,A,REWARI - BRASS MARKET_BR
IND,627,01-01-1900 00:00:00,A,GOHANA - TEHSIL ROAD_BR
IND,629,01-01-1900 00:00:00,A,DEOGARH - TOWER CHOWK_BR
IND,630,01-01-1900 00:00:00,A,DUMKA - CHUHA BAGAN_BR
IND,631,01-01-1900 00:00:00,A,GIRIDIH - MAIN ROAD_BR
IND,632,01-01-1900 00:00:00,A,GODDA  - PIRPAINTY ROAD_BR
IND,633,01-01-1900 00:00:00,A,GUMLA - JASHPUR ROAD_BR
IND,634,01-01-1900 00:00:00,A,CHAIBASA - AMLA TOLA_BR
IND,637,01-01-1900 00:00:00,A,BARGARH - NH 06_BR
IND,638,01-01-1900 00:00:00,A,PARLAKHEMUNDI - JOHNSON_BR
IND,639,01-01-1900 00:00:00,A,KENDRAPARA - TINIMUHANI CHOWK
IND,640,01-01-1900 00:00:00,A,BARBIL - MAIN ROAD_BR
IND,641,01-01-1900 00:00:00,A,JEYPORE - M.G ROAD_BR
IND,642,01-01-1900 00:00:00,A,LUDHIANA - FEROZPUR ROAD_BR
IND,643,01-01-1900 00:00:00,A,BARAN - KOTA  ROAD_BR
IND,644,01-01-1900 00:00:00,A,BALOTRA - MAHAVIR COLONY_BR
IND,645,01-01-1900 00:00:00,A,BHARATPUR - CIRCULAR RD_BR
IND,647,01-01-1900 00:00:00,A,CHURU - STATION ROAD_BR
IND,648,01-01-1900 00:00:00,A,BASSI - SARAF COLONY_BR
IND,649,01-01-1900 00:00:00,A,CHOMU - RAWAT PLAZA_BR
IND,652,01-01-1900 00:00:00,A,KOTPUTLI - PUNJABI STREET_BR
IND,654,01-01-1900 00:00:00,A,PALI - MAHAVEER MARG_BR
IND,657,01-01-1900 00:00:00,A,SIKAR - KALYAN CIRCLE_BR
IND,658,01-01-1900 00:00:00,A,TONK - NARAIN TALKIES_BR
IND,660,01-01-1900 00:00:00,A,ALLAHABAD - TAGORE TOWN_BR
IND,662,01-01-1900 00:00:00,A,BASTI - MALVIYA ROAD_BR
IND,665,01-01-1900 00:00:00,A,HARDOI - RAMDUTT CHOURAHA_BR
IND,668,01-01-1900 00:00:00,A,SHAMLI - MEERUT ROAD_BR
IND,669,01-01-1900 00:00:00,A,RAMPUR - DIAMOND TALKIES_BR
IND,671,01-01-1900 00:00:00,A,GUNTAKAL - SLV THEATRE_BR
IND,672,01-01-1900 00:00:00,A,HINDUPUR - FEEDER ROAD_BR
IND,674,01-01-1900 00:00:00,A,CUDDAPAH - TOURISM HOUSE_BR
IND,675,01-01-1900 00:00:00,A,KADAPA - PRODDATUR_BR
IND,678,01-01-1900 00:00:00,A,PEDDAPURAM - MAIN ROAD_BR
IND,679,01-01-1900 00:00:00,A,NARASARAOPET - BANK STREET_BR
IND,682,01-01-1900 00:00:00,A,GODAVARIKHANI_BR
IND,683,01-01-1900 00:00:00,A,PEDDAPALLI - PRAGATI NAGAR_BR
IND,684,01-01-1900 00:00:00,A,KHAMMAM - SWARNA PALACE_BR
IND,685,01-01-1900 00:00:00,A,KOTHAGUDEM -  M.G.RAOD_BR
IND,686,01-01-1900 00:00:00,A,KANCHIKACHARLA - GANESH COMLEX
IND,687,01-01-1900 00:00:00,A,ADONI - MAIN ROAD_BR
IND,688,01-01-1900 00:00:00,A,NANDYAL - SANJEEVAN NAGAR_BR
IND,689,01-01-1900 00:00:00,A,MAHBUB NAGAR -SHALIMAR COMPLEX
IND,690,01-01-1900 00:00:00,A,MEDAK - M.G. ROAD_BR
IND,691,01-01-1900 00:00:00,A,SIDDIPET - AMBEDKAR CHOWK_BR
IND,692,01-01-1900 00:00:00,A,GUDUR - ICS ROAD_BR
IND,693,01-01-1900 00:00:00,A,KAVALI - GNT ROAD_BR
IND,695,01-01-1900 00:00:00,A,ARMOOR - NEAR BUS STAND_BR
IND,35,01-01-1900 00:00:00,A,THANE (W) - PANCHPAKHADI_BR
IND,36,01-01-1900 00:00:00,A,MUMBAI - MARATHA MANDIR_BR
IND,37,01-01-1900 00:00:00,A,DELHI - PREET VIHAR_BR
IND,39,01-01-1900 00:00:00,A,PUNE - SHIVAJINAGAR_BR
IND,42,01-01-1900 00:00:00,A,KOLKATA - SALT LAKE CITY_BR
IND,43,01-01-1900 00:00:00,A,PANCHKULA - SECTOR 11_BR
IND,44,01-01-1900 00:00:00,A,AURANGABAD - ADALAT ROAD_BR
IND,45,01-01-1900 00:00:00,A,UDAIPUR - MADHUBAN_BR
IND,46,01-01-1900 00:00:00,A,NEW DELHI - NEW FRIENDS COL_BR
IND,48,01-01-1900 00:00:00,A,SECUNDERABAD - S.D. ROAD_BR
IND,49,01-01-1900 00:00:00,A,DAHANU - MUBARAKI ROAD_BR
IND,51,01-01-1900 00:00:00,A,JAMNAGAR - DIGVIJAY GRAM_BR
IND,53,01-01-1900 00:00:00,A,BENGALURU-JAYANAGAR 3RD BLOCK
IND,54,01-01-1900 00:00:00,A,CHENNAI - NANGANALLUR_BR
IND,56,01-01-1900 00:00:00,A,PONDICHERRY - MISION STREET_BR
IND,57,01-01-1900 00:00:00,A,MUMBAI - PRABHADEVI_BR
IND,58,01-01-1900 00:00:00,A,MOHALI - PHASE 07_BR
IND,59,01-01-1900 00:00:00,A,NAGPUR - CIVIL LINES_BR
IND,61,01-01-1900 00:00:00,A,BHUBANESHWAR - JANPATH_BR
IND,338,01-01-1900 00:00:00,A,PUNE - KOTHRUD_BR
IND,339,01-01-1900 00:00:00,A,SANGLI - APMC (RMAG)_BR
IND,340,01-01-1900 00:00:00,A,RATNAGIRI - MAZGAON ROAD_BR
IND,341,01-01-1900 00:00:00,A,LATUR - AUSA  ROAD_BR
IND,342,01-01-1900 00:00:00,A,COIMBATORE - R S PURAM_BR
IND,343,01-01-1900 00:00:00,A,NEW DELHI - K.G. MARG_BR
IND,344,01-01-1900 00:00:00,A,AHMEDABAD - VASNA_BR
IND,345,01-01-1900 00:00:00,A,AHMEDABAD - NARANPURA_BR
IND,346,01-01-1900 00:00:00,A,NEW DELHI - CHANAKYAPURI_BR
IND,349,01-01-1900 00:00:00,A,KOLKATA-GARIA_BR
IND,350,01-01-1900 00:00:00,A,CHENNAI - ADYAR L.B.ROAD_BR
IND,351,01-01-1900 00:00:00,A,AGRA - SADAR BAZAR TAJ RD_BR
IND,352,01-01-1900 00:00:00,A,SHILLONG  - M.G. ROAD_BR
IND,353,01-01-1900 00:00:00,A,KORBA - TRANSPORT NAGAR_BR
IND,355,01-01-1900 00:00:00,A,KOLKATA - LAKE TOWN_BR
IND,356,01-01-1900 00:00:00,A,MUMBAI CENTRAL - TARDEO_BR
IND,359,01-01-1900 00:00:00,A,BENGALURU - K.G. ROAD_BR
IND,360,01-01-1900 00:00:00,A,BENGALURU - ELECTRONIC CITY_BR
IND,362,01-01-1900 00:00:00,A,CHANDIGARH - MANIMAJRA_BR
IND,363,01-01-1900 00:00:00,A,LUDHIANA - SUNDER NAGAR_BR
IND,364,01-01-1900 00:00:00,A,NEW DELHI - RAJINDER NAGAR_BR
IND,367,01-01-1900 00:00:00,A,NEW DELHI -ROHINI SECTOR 11_BR
IND,368,01-01-1900 00:00:00,A,MEERUT - DELHI ROAD_BR
IND,370,01-01-1900 00:00:00,A,HYDERABAD - NALLAKUNTA_BR
IND,372,01-01-1900 00:00:00,A,KOLKATA - SARAT BOSE ROAD_BR
IND,375,01-01-1900 00:00:00,A,JALGAON - SHAHU MAHARAJ HOSP.
IND,376,01-01-1900 00:00:00,A,MUMBAI - NARIMAN BHAVAN_BR
IND,379,01-01-1900 00:00:00,A,AHMEDNAGAR - AMBER PLAZA_BR
IND,380,01-01-1900 00:00:00,A,PATAN - SARDAR GUNJ_BR
IND,469,01-01-1900 00:00:00,A,KEONJHAR - MINING ROAD_BR
IND,470,01-01-1900 00:00:00,A,GANGTOK - STAR CINEMA_BR
IND,471,01-01-1900 00:00:00,A,AGARTALLA - JAIN HOUSE_BR
IND,472,01-01-1900 00:00:00,A,MALDA MAIN BRANCH
IND,473,01-01-1900 00:00:00,A,JORHAT - BARUA CHARIALI_BR
IND,475,01-01-1900 00:00:00,A,KATRAS - KATRASGARH_BR
IND,476,01-01-1900 00:00:00,A,DIMAPUR - DHOBINALA_BR
IND,478,01-01-1900 00:00:00,A,BANGARAPET - KOLAR ROAD_BR
IND,479,01-01-1900 00:00:00,A,KUSHAL NAGAR - B M ROAD_BR
IND,481,01-01-1900 00:00:00,A,SEHORE - MARKET ROAD_BR
IND,482,01-01-1900 00:00:00,A,RAICHUR - STATION ROAD_BR
IND,KOL-GORKY,01-01-1900 00:00:00,A,KOLKATA - GORKY TERRACE_RO
IND,KOLHA,01-01-1900 00:00:00,A,KOLHAPUR - RAJARAMPURI_RPC
IND,KOTTAYAM,01-01-1900 00:00:00,A,KOTTAYAM - KANJIKUZHY_RAPG
IND,KOZI,01-01-1900 00:00:00,A,KOZHIKODE - SHAFEER COMPLEX_RO
IND,LUDH,01-01-1900 00:00:00,A,LUDHIANA_RPC
IND,MGB_BEL,01-01-1900 00:00:00,A,BELGAUM - MARUTI GALLI_RAPG
IND,MUM-CHEM,01-01-1900 00:00:00,A,MUMBAI - CHEMBUR (SEG OFFICE)
IND,MUM-CHURCH,01-01-1900 00:00:00,A,MUMBAI - CHURCHGATE - BACKBAY
IND,MUM-FORT,01-01-1900 00:00:00,A,MUMBAI - FORT_RPC
IND,212,01-01-1900 00:00:00,A,CHENNAI - SANTHOME
IND,213,01-01-1900 00:00:00,A,DULIAJAN - DAILY BAZAR_BR
IND,214,01-01-1900 00:00:00,A,LUCKNOW - GOMTINAGAR_BR
IND,215,01-01-1900 00:00:00,A,CHENGANOOR - STATION ROAD_BR
IND,217,01-01-1900 00:00:00,A,IRINJULAKUDA - KODUNGALOOR RD
IND,218,01-01-1900 00:00:00,A,PALAKKAD - PERINTHALMANNA_BR
IND,219,01-01-1900 00:00:00,A,TIRUR - EAST BAZAAR_BR
IND,220,01-01-1900 00:00:00,A,KASARGOD - CITI CENTRE_BR
IND,221,01-01-1900 00:00:00,A,VADAKARA EDODI BR_BR
IND,222,01-01-1900 00:00:00,A,MANJERI - COURT ROAD_BR
IND,223,01-01-1900 00:00:00,A,MUVATTUPUZHA  - KOTTAYAM_BR
IND,224,01-01-1900 00:00:00,A,NEW DELHI - PANCHSHEEL PARK_BR
IND,225,01-01-1900 00:00:00,A,NEW DELHI - LAJPAT NAGAR_BR
IND,226,01-01-1900 00:00:00,A,GOA - VASCO DA  GAMA_BR
IND,227,01-01-1900 00:00:00,A,NEW DELHI -DELHI UNIVERSITY_BR
IND,230,01-01-1900 00:00:00,A,BENGALURU - SAFAL (RMAG)_BR
IND,232,01-01-1900 00:00:00,A,CHENNAI - ALWARTHIRU NAGAR_BR
IND,233,01-01-1900 00:00:00,A,AMBALA - CANTT ROAD_BR
IND,234,01-01-1900 00:00:00,A,BIKANER - INCOME TAX OFFICE_BR
IND,237,01-01-1900 00:00:00,A,MOGA_BRANCH
IND,238,01-01-1900 00:00:00,A,AMRITSAR- HALL BAZAR_BR
IND,240,01-01-1900 00:00:00,A,HALDWANI - NAINITAL ROAD_BR
IND,241,01-01-1900 00:00:00,A,INDORE - ASHOK NAGAR_BR
IND,242,01-01-1900 00:00:00,A,HYDERABAD - CHARMINAR_BR
IND,243,01-01-1900 00:00:00,A,HYDERABAD - DILSUKHNAGAR_BR
IND,245,01-01-1900 00:00:00,A,HYDERABAD - MEHDIPATNAM_BR
IND,246,01-01-1900 00:00:00,A,BHILWARA - PUR ROAD_BR
IND,248,01-01-1900 00:00:00,A,VADODARA - KARELIBAUG_BR
IND,249,01-01-1900 00:00:00,A,JHANSI - CIVIL LINES_BR
IND,250,01-01-1900 00:00:00,A,NEW DELHI -DWARKA HL SQUARE_BR
IND,252,01-01-1900 00:00:00,A,BENGALURU - FRAZER TOWN_BR
IND,254,01-01-1900 00:00:00,A,NOIDA - ALPHA 1_BR
IND,255,01-01-1900 00:00:00,A,GHAZIABAD - WAVE CINEMA_BR
IND,257,01-01-1900 00:00:00,A,MEHSANA - HIGHWAY ROAD_BR
IND,258,01-01-1900 00:00:00,A,ANKLESHWAR - GIDC_BR
IND,259,01-01-1900 00:00:00,A,GANDHIDHAM - WARD 12/B_BR
IND,260,01-01-1900 00:00:00,A,NADIAD - PETLAD ROAD_BR
IND,262,01-01-1900 00:00:00,A,PALAKKAD_BR
IND,264,01-01-1900 00:00:00,A,BURDWAN - GT ROAD_BR
IND,265,01-01-1900 00:00:00,A,BOKARO - STEEL CITY_BR
IND,266,01-01-1900 00:00:00,A,JAMMU - RESIDENCY ROAD_BR
IND,268,01-01-1900 00:00:00,A,THANE (W) - VARTAK NAGAR_BR
IND,269,01-01-1900 00:00:00,A,BENGALURU - LANGFORD ROAD_BR
IND,271,01-01-1900 00:00:00,A,PATHANKOT - PATEL CHOWK_BR
IND,273,01-01-1900 00:00:00,A,JALANDHAR - ADARSH NAGAR_BR
IND,274,01-01-1900 00:00:00,A,MATHURA - BHUTESHWAR ROAD_BR
IND,276,01-01-1900 00:00:00,A,CHENNAI - NELSON MANICKAM ROAD
IND,278,01-01-1900 00:00:00,A,CHENNAI - KILPAUK_BR
IND,279,01-01-1900 00:00:00,A,KURNOOL - NAVRANG THEATRE_BR
IND,280,01-01-1900 00:00:00,A,KAKINADA - SURYARAO PET_BR
IND,282,01-01-1900 00:00:00,A,BILASPUR - VYAPAR VIHAR_BR
IND,283,01-01-1900 00:00:00,A,BHOPAL - NEW MARKET_BR
IND,284,01-01-1900 00:00:00,A,BHUBANESWAR - NAYAPALLI_BR
IND,285,01-01-1900 00:00:00,A,ALWAR - ARYA NAGAR_BR
IND,287,01-01-1900 00:00:00,A,BENGALURU - YESHWANTPUR_BR
IND,288,01-01-1900 00:00:00,A,NEW DELHI - PASCHIM VIHAR_BR
IND,289,01-01-1900 00:00:00,A,ALUVA - IMPERIAL PLAZA_BR
IND,292,01-01-1900 00:00:00,A,RANCHI - LALPUR_BR
IND,293,01-01-1900 00:00:00,A,SANGRUR - KUALA PARK_BR
IND,295,01-01-1900 00:00:00,A,AHMEDABAD - S. G. ROAD_BR
IND,296,01-01-1900 00:00:00,A,BENGALURU - RAJAJINAGAR_BR
IND,297,01-01-1900 00:00:00,A,BENGALURU - BTM 2ND STAGE_BR
IND,298,01-01-1900 00:00:00,A,BENGALURU - HRBR LAYOUT_BR
IND,299,01-01-1900 00:00:00,A,BENGALURU-JAYANAGAR 9TH BLOCK
IND,300,01-01-1900 00:00:00,A,UJJAIN - MADHAV CLUB_BR
IND,302,01-01-1900 00:00:00,A,SONEPAT - ATLAS ROAD_BR
IND,303,01-01-1900 00:00:00,A,VIJAYAWADA - ISLAMPETA_BR
IND,305,01-01-1900 00:00:00,A,KOLKATA -SALT LAKE SECTOR 1_BR
IND,306,01-01-1900 00:00:00,A,MUZZAFARPUR - CLUB ROAD_BR
IND,307,01-01-1900 00:00:00,A,PATNA - KANKARBAUG_BR
IND,308,01-01-1900 00:00:00,A,JUNAGADH - RAIJIBAUG_BR
IND,309,01-01-1900 00:00:00,A,ALLAHABAD - CHOWK_BR
IND,310,01-01-1900 00:00:00,A,VARANASI - SIGRA_BR
IND,312,01-01-1900 00:00:00,A,KOLKATA - MINTO PARK_BR
IND,313,01-01-1900 00:00:00,A,NEW DELHI - SHANTINEKATAN_BR
IND,314,01-01-1900 00:00:00,A,GURGAON - SUSHANT LOK PHASE I
IND,317,01-01-1900 00:00:00,A,KOLKATA - NEW ALIPORE_BR
IND,318,01-01-1900 00:00:00,A,LUCKNOW - ALAMBAGH_BR
IND,322,01-01-1900 00:00:00,A,DELHI - SAFDARGANJ ENCLAV_BR
